"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"Desmarestia viridis",182892,"Desmarestia viridis",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Desmarestiales","","","","Desmarestiaceae","","","Desmarestia","viridis","iNat:74472245",48.941284,-123.503805,"2021-04-18",NA,NA,"Andrew Simon","false","research",39
"Nereocystis luetkeana",120499,"Nereocystis luetkeana",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Laminariales","","","","Laminariaceae","","","Nereocystis","luetkeana","iNat:74472281",48.941558,-123.505449,"2021-04-18",NA,NA,"Andrew Simon","false","research",35
"Halosaccion glandiforme",123649,"Halosaccion glandiforme",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Nemaliophycidae","","Palmariales","","","","Palmariaceae","","","Halosaccion","glandiforme","iNat:74472287",48.941558,-123.505449,"2021-04-18",NA,NA,"Andrew Simon","false","research",35
"Phaeophyceae",48220,"Phaeophyceae",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","","","","","","","","","","","","iNat:74604553",48.922724,-123.456036,"2021-04-19",NA,NA,"Dave Zeuss Cochrane","false","needs_id",8
"Desmarestia",153316,"Desmarestia",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Desmarestiales","","","","Desmarestiaceae","","","Desmarestia","","iNat:74711599",48.92291,-123.457442,"2021-04-20",NA,NA,"Andrew Simon","false","needs_id",33
"Scytosiphon lomentaria",182932,"Scytosiphon lomentaria",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Ectocarpales","","","","Scytosiphonaceae","","","Scytosiphon","lomentaria","iNat:74711600",48.92291,-123.457442,"2021-04-20",NA,NA,"Andrew Simon","false","needs_id",33
"Mazzaella splendens",71118,"Mazzaella splendens",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Rhodymeniophycidae","","Gigartinales","","","","Gigartinaceae","","","Mazzaella","splendens","iNat:74711608",48.92291,-123.457442,"2021-04-20",NA,NA,"Andrew Simon","false","research",33
"Desmarestia",153316,"Desmarestia",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Desmarestiales","","","","Desmarestiaceae","","","Desmarestia","","iNat:74711609",48.92291,-123.457442,"2021-04-20",NA,NA,"Andrew Simon","false","needs_id",33
"Nereocystis luetkeana",120499,"Nereocystis luetkeana",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Laminariales","","","","Laminariaceae","","","Nereocystis","luetkeana","iNat:75856797",49.011578,-123.577387,"2020-07-29",NA,NA,"Greg Roberts","false","research",179
"Callophyllis",183048,"Callophyllis",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Rhodymeniophycidae","","Gigartinales","","","","Kallymeniaceae","","","Callophyllis","","iNat:80810360",48.865324,-123.349846,"2021-05-27",NA,NA,"Kevin Toomer","false","needs_id",10
"Sargassum muticum",130177,"Sargassum muticum",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Sargassaceae","","","Sargassum","muticum","iNat:82260689",48.906128,-123.456968,"2021-06-08",NA,NA,"Andrew Simon","false","research",58
"Halosaccion glandiforme",123649,"Halosaccion glandiforme",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Nemaliophycidae","","Palmariales","","","","Palmariaceae","","","Halosaccion","glandiforme","iNat:82260690",48.906128,-123.456968,"2021-06-08",NA,NA,"Andrew Simon","false","research",58
"Mazzaella splendens",71118,"Mazzaella splendens",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Rhodymeniophycidae","","Gigartinales","","","","Gigartinaceae","","","Mazzaella","splendens","iNat:82260697",48.906128,-123.456968,"2021-06-08",NA,NA,"Andrew Simon","false","needs_id",58
"Fucus distichus",69155,"Fucus distichus",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Fucaceae","","","Fucus","distichus","iNat:82260701",48.906709,-123.459033,"2021-06-08",NA,NA,"Andrew Simon","false","research",49
"Sargassum muticum",130177,"Sargassum muticum",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Sargassaceae","","","Sargassum","muticum","iNat:82260702",48.906709,-123.459033,"2021-06-08",NA,NA,"Andrew Simon","false","research",49
"Fucus distichus",69155,"Fucus distichus",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Fucaceae","","","Fucus","distichus","iNat:82260710",48.906152,-123.458138,"2021-06-08",NA,NA,"Andrew Simon","false","research",44
"Eucampia zodiacus",468045,"Eucampia zodiacus",0,"accepted",NA,"Chromista","Ochrophyta","","","Bacillariophyceae","Chaetocerotophycidae","","Hemiaulales","","","","Hemiaulaceae","","","Eucampia","zodiacus","iNat:82620585",48.994657,-123.584619,"2021-05-15",NA,NA,"Mark Webber","false","research",18
"Eucampia zodiacus",468045,"Eucampia zodiacus",0,"accepted",NA,"Chromista","Ochrophyta","","","Bacillariophyceae","Chaetocerotophycidae","","Hemiaulales","","","","Hemiaulaceae","","","Eucampia","zodiacus","iNat:82707438",48.994509,-123.585113,"2021-05-25",NA,NA,"Mark Webber","false","needs_id",56
"Rhabdonema arcuatum",553701,"Rhabdonema arcuatum",0,"accepted",NA,"Chromista","Ochrophyta","","","Bacillariophyceae","Fragilariophycidae","","Rhabdonematales","","","","Rhabdonemataceae","","","Rhabdonema","arcuatum","iNat:83194939",48.994475,-123.584976,"2021-05-30",NA,NA,"Mark Webber","false","needs_id",78
"Mazzaella splendens",71118,"Mazzaella splendens",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Rhodymeniophycidae","","Gigartinales","","","","Gigartinaceae","","","Mazzaella","splendens","iNat:83335456",49.011893,-123.576438,"2021-06-16",NA,NA,"","false","research",28
"Sargassum muticum",130177,"Sargassum muticum",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Sargassaceae","","","Sargassum","muticum","iNat:83604462",49.014115,-123.574005,"2021-06-12",NA,NA,"Riley Cameron","false","research",NA
"Sargassum muticum",130177,"Sargassum muticum",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Sargassaceae","","","Sargassum","muticum","iNat:83606208",49.010897,-123.570242,"2021-06-12",NA,NA,"Riley Cameron","false","research",NA
"Fucus distichus",69155,"Fucus distichus",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Fucaceae","","","Fucus","distichus","iNat:83715191",48.984262,-123.54332,"2021-06-19",NA,NA,"","false","needs_id",8
"Fucus distichus",69155,"Fucus distichus",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Fucaceae","","","Fucus","distichus","iNat:84057978",48.929466,-123.475552,"2021-06-21",NA,NA,"","false","needs_id",7
"Nereocystis luetkeana",120499,"Nereocystis luetkeana",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Laminariales","","","","Laminariaceae","","","Nereocystis","luetkeana","iNat:84398150",48.877607,-123.39186,"2021-06-24",NA,NA,"Andrew Simon","false","research",360
"Nereocystis luetkeana",120499,"Nereocystis luetkeana",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Laminariales","","","","Laminariaceae","","","Nereocystis","luetkeana","iNat:84398152",48.877607,-123.39186,"2021-06-24",NA,NA,"Andrew Simon","false","research",360
"Nereocystis luetkeana",120499,"Nereocystis luetkeana",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Laminariales","","","","Laminariaceae","","","Nereocystis","luetkeana","iNat:84398156",48.877607,-123.39186,"2021-06-24",NA,NA,"Andrew Simon","false","research",360
"Nereocystis luetkeana",120499,"Nereocystis luetkeana",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Laminariales","","","","Laminariaceae","","","Nereocystis","luetkeana","iNat:84398164",48.877607,-123.39186,"2021-06-24",NA,NA,"Andrew Simon","false","research",360
"Halosaccion glandiforme",123649,"Halosaccion glandiforme",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Nemaliophycidae","","Palmariales","","","","Palmariaceae","","","Halosaccion","glandiforme","iNat:84398423",48.874204,-123.390254,"2021-06-24",NA,NA,"Andrew Simon","false","research",312
"Fucus distichus",69155,"Fucus distichus",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Fucaceae","","","Fucus","distichus","iNat:84398427",48.874204,-123.390254,"2021-06-24",NA,NA,"Andrew Simon","false","research",312
"Fucus",48217,"Fucus",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Fucaceae","","","Fucus","","iNat:84489294",48.928267,-123.467613,"2021-06-25",NA,NA,"","false","needs_id",757
"Fucus distichus",69155,"Fucus distichus",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Fucaceae","","","Fucus","distichus","iNat:84499085",48.929487,-123.475638,"2021-06-21",NA,NA,"","false","research",33
"Halosaccion glandiforme",123649,"Halosaccion glandiforme",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Nemaliophycidae","","Palmariales","","","","Palmariaceae","","","Halosaccion","glandiforme","iNat:84819118",48.875897,-123.401226,"2021-06-27",NA,NA,"Andrew Simon","false","research",77
"Fucus distichus",69155,"Fucus distichus",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Fucaceae","","","Fucus","distichus","iNat:84819119",48.875897,-123.401226,"2021-06-27",NA,NA,"Andrew Simon","false","research",77
"Sargassum muticum",130177,"Sargassum muticum",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Sargassaceae","","","Sargassum","muticum","iNat:84819133",48.875897,-123.401226,"2021-06-27",NA,NA,"Andrew Simon","false","research",77
"Fucus distichus",69155,"Fucus distichus",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Fucaceae","","","Fucus","distichus","iNat:84948271",48.875917,-123.401287,"2021-06-28",NA,NA,"Andrew Simon","false","needs_id",76
"Fucus distichus",69155,"Fucus distichus",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Fucaceae","","","Fucus","distichus","iNat:86788017",48.875957,-123.401339,"2021-07-11",NA,NA,"Emily Adamczyk","false","research",51
"Nereocystis luetkeana",120499,"Nereocystis luetkeana",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Laminariales","","","","Laminariaceae","","","Nereocystis","luetkeana","iNat:91082510",48.875618,-123.40102,"2021-08-13",NA,NA,"Dave Zeuss Cochrane","false","needs_id",2
"Fucus distichus",69155,"Fucus distichus",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Fucaceae","","","Fucus","distichus","iNat:91082520",48.875618,-123.40102,"2021-08-13",NA,NA,"Dave Zeuss Cochrane","false","research",2
"Licmophora",203613,"Licmophora",0,"accepted",NA,"Chromista","Ochrophyta","","","Bacillariophyceae","Fragilariophycidae","","Licmophorales","","","","Licmophoraceae","","","Licmophora","","iNat:98748068",48.994531,-123.584632,"2011-11-19",NA,NA,"Mark Webber","false","needs_id",29
"Licmophora",203613,"Licmophora",0,"accepted",NA,"Chromista","Ochrophyta","","","Bacillariophyceae","Fragilariophycidae","","Licmophorales","","","","Licmophoraceae","","","Licmophora","","iNat:98748445",48.99462,-123.584551,"2011-11-19",NA,NA,"Mark Webber","false","needs_id",22
"Licmophora",203613,"Licmophora",0,"accepted",NA,"Chromista","Ochrophyta","","","Bacillariophyceae","Fragilariophycidae","","Licmophorales","","","","Licmophoraceae","","","Licmophora","","iNat:98748447",48.99462,-123.584551,"2011-11-19",NA,NA,"Mark Webber","false","needs_id",22
"Licmophora",203613,"Licmophora",0,"accepted",NA,"Chromista","Ochrophyta","","","Bacillariophyceae","Fragilariophycidae","","Licmophorales","","","","Licmophoraceae","","","Licmophora","","iNat:98748854",48.994419,-123.584805,"2006-07-22",NA,NA,"Mark Webber","false","needs_id",121
"Asterionellopsis glacialis",428503,"Asterionellopsis glacialis",0,"accepted",NA,"Chromista","Ochrophyta","","","Bacillariophyceae","Urneidophycidae","","Rhaphoneidales","","","","Asterionellopsidaceae","","","Asterionellopsis","glacialis","iNat:98753620",48.994461,-123.585041,"2005-07-14",NA,NA,"Mark Webber","false","needs_id",48
"Rhodymeniophycidae",1051024,"Rhodymeniophycidae",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Rhodymeniophycidae","","","","","","","","","","","iNat:100612310",48.871311,-123.311083,"2021-11-07",NA,NA,"Dave Zeuss Cochrane","false","needs_id",2
"Smithora naiadum",339024,"Smithora naiadum",0,"accepted",NA,"Plantae","Rhodophyta","","","Compsopogonophyceae","","","Erythropeltales","","","","Erythrotrichiaceae","","","Smithora","naiadum","iNat:100612316",48.871311,-123.311083,"2021-11-07",NA,NA,"Dave Zeuss Cochrane","false","research",2
"Sargassum muticum",130177,"Sargassum muticum",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Sargassaceae","","","Sargassum","muticum","iNat:100653655",48.871027,-123.313146,"2021-11-06",NA,NA,"Andrew Simon","false","research",132
"Fucus distichus",69155,"Fucus distichus",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Fucaceae","","","Fucus","distichus","iNat:100653662",48.871027,-123.313146,"2021-11-06",NA,NA,"Andrew Simon","false","research",132
"Fucus distichus",69155,"Fucus distichus",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Fucaceae","","","Fucus","distichus","iNat:101350879",48.943004,-123.510735,"2021-11-17",NA,NA,"","false","research",6
"Bangiaceae",151773,"Bangiaceae",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Bangiophyceae","","","Bangiales","","","","Bangiaceae","","","","","iNat:102592140",48.860534,-123.366274,"2021-12-05",NA,NA,"Andrew Simon","false","needs_id",148
"Bangiaceae",151773,"Bangiaceae",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Bangiophyceae","","","Bangiales","","","","Bangiaceae","","","","","iNat:102592142",48.860534,-123.366274,"2021-12-05",NA,NA,"Andrew Simon","false","needs_id",148
"Odonthalia",117831,"Odonthalia",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Rhodymeniophycidae","","Ceramiales","","","","Rhodomelaceae","","Rhodomeleae","Odonthalia","","iNat:102592145",48.860534,-123.366274,"2021-12-05",NA,NA,"Andrew Simon","false","needs_id",148
"Alaria marginata",124814,"Alaria marginata",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Laminariales","","","","Alariaceae","","","Alaria","marginata","iNat:102592147",48.860534,-123.366274,"2021-12-05",NA,NA,"Andrew Simon","false","research",148
"Pyropia",370272,"Pyropia",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Bangiophyceae","","","Bangiales","","","","Bangiaceae","","","Pyropia","","iNat:102592152",48.860534,-123.366274,"2021-12-05",NA,NA,"Andrew Simon","false","needs_id",148
"Cryptosiphonia woodii",117777,"Cryptosiphonia woodii",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Rhodymeniophycidae","","Gigartinales","","","","Dumontiaceae","","","Cryptosiphonia","woodii","iNat:102592154",48.860534,-123.366274,"2021-12-05",NA,NA,"Andrew Simon","false","research",148
"Mazzaella splendens",71118,"Mazzaella splendens",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Rhodymeniophycidae","","Gigartinales","","","","Gigartinaceae","","","Mazzaella","splendens","iNat:102592156",48.860534,-123.366274,"2021-12-05",NA,NA,"Andrew Simon","false","needs_id",148
"Alariaceae",123804,"Alariaceae",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Laminariales","","","","Alariaceae","","","","","iNat:102592157",48.860534,-123.366274,"2021-12-05",NA,NA,"Andrew Simon","false","needs_id",148
"Chondracanthus exasperatus",127153,"Chondracanthus exasperatus",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Rhodymeniophycidae","","Gigartinales","","","","Gigartinaceae","","","Chondracanthus","exasperatus","iNat:102592158",48.860534,-123.366274,"2021-12-05",NA,NA,"Andrew Simon","false","research",148
"Gigartinaceae",71119,"Gigartinaceae",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Rhodymeniophycidae","","Gigartinales","","","","Gigartinaceae","","","","","iNat:102592168",48.860534,-123.366274,"2021-12-05",NA,NA,"Andrew Simon","false","needs_id",148
"Fucus distichus",69155,"Fucus distichus",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Fucaceae","","","Fucus","distichus","iNat:102592172",48.860534,-123.366274,"2021-12-05",NA,NA,"Andrew Simon","false","research",148
"Rhodomelaceae",57777,"Rhodomelaceae",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Rhodymeniophycidae","","Ceramiales","","","","Rhodomelaceae","","","","","iNat:102592175",48.860534,-123.366274,"2021-12-05",NA,NA,"Andrew Simon","false","needs_id",148
"Microcladia coulteri",71116,"Microcladia coulteri",0,"accepted",NA,"Plantae","Rhodophyta","Eurhodophytina","","Florideophyceae","Rhodymeniophycidae","","Ceramiales","","","","Ceramiaceae","Ceramioideae","Ceramieae","Microcladia","coulteri","iNat:102593869",48.859929,-123.362424,"2021-12-05",NA,NA,"Dave Zeuss Cochrane","false","research",4
"Sargassum muticum",130177,"Sargassum muticum",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Sargassaceae","","","Sargassum","muticum","iNat:106689100",48.906716,-123.459409,"2022-02-12",NA,NA,"Dave Zeuss Cochrane","false","research",31
"Sargassum muticum",130177,"Sargassum muticum",0,"accepted",NA,"Chromista","Ochrophyta","","","Phaeophyceae","Fucophycidae","","Fucales","","","","Sargassaceae","","","Sargassum","muticum","iNat:106689101",48.906716,-123.459409,"2022-02-12",NA,NA,"Dave Zeuss Cochrane","false","research",31
